D2XMQ3_SACKO/722-754	D2XMQ3_SACKO/722-754
VWA2_XENLA/298-329	VWA2_XENLA/298-329
VWA2_XENLA/298-329	Q2WBY6_PLADU/1248-1278
B6EBG2_PERAM/378-408	B6EBG2_PERAM/378-408
B6EBG2_PERAM/378-408	Q4T4X0_TETNG/363-393
D1LXE3_SACKO/483-521	D1LXE3_SACKO/483-521
D1LXE3_SACKO/483-521	A7SNQ2_NEMVE/210-240
C3YV46_BRAFL/2-32	C3YV46_BRAFL/2-32
C3YV46_BRAFL/2-32	C3YV48_BRAFL/1-26
O16004_LYTVA/821-853	O16004_LYTVA/821-853
O16004_LYTVA/821-853	A7RNQ6_NEMVE/197-228
O16004_LYTVA/821-853	Q5FV82_XENLA/116-146
O16004_LYTVA/821-853	Q6P1V9_XENTR/116-146
O16004_LYTVA/821-853	Q0VA62_XENTR/116-146
O16004_LYTVA/821-853	Q68EW5_XENLA/116-146
O16004_LYTVA/821-853	C3ZGU7_BRAFL/42-72
O16004_LYTVA/821-853	A7RNQ6_NEMVE/314-345
O16004_LYTVA/821-853	A7RNQ6_NEMVE/236-267
O16004_LYTVA/821-853	A7RHK6_NEMVE/1-28
B0W5L2_CULQU/195-230	B0W5L2_CULQU/195-230
B0W5L2_CULQU/195-230	B7PZ82_IXOSC/54-86
B0W5L2_CULQU/195-230	Q16RG3_AEDAE/74-109
O13149_TAKRU/1021-1052	O13149_TAKRU/1021-1052
D2XV92_CHICK/1016-1046	D2XV92_CHICK/1016-1046
D2XV92_CHICK/1016-1046	Q8QGG9_CHICK/34-64
D4AC66_RAT/1470-1503	D4AC66_RAT/1470-1503
D4AC66_RAT/1470-1503	Q7T026_DANRE/225-257
D4AC66_RAT/1470-1503	CELR2_RAT/557-589
D4AC66_RAT/1470-1503	Q5DU39_MOUSE/127-159
D4AC66_RAT/1470-1503	A2AEE7_MOUSE/1332-1364
D4AC66_RAT/1470-1503	A0JBX1_DANRE/1399-1430
D4AC66_RAT/1470-1503	Q4S7X0_TETNG/2055-2087
D4AC66_RAT/1470-1503	CELR3_RAT/1470-1503
D4AC66_RAT/1470-1503	CELR3_MOUSE/1468-1501
D4AC66_RAT/1470-1503	CELR3_HUMAN/1479-1512
D4AC66_RAT/1470-1503	Q5Y190_HUMAN/1549-1582
D4AC66_RAT/1470-1503	D4ABC1_RAT/197-229
D4AC66_RAT/1470-1503	CELR1_HUMAN/1407-1439
D4AC66_RAT/1470-1503	A8MUW4_HUMAN/1407-1439
D4AC66_RAT/1470-1503	Q571L9_MOUSE/55-87
D4AC66_RAT/1470-1503	CELR1_MOUSE/1422-1454
A7SLT3_NEMVE/301-331	A7SLT3_NEMVE/301-331
A7SNM7_NEMVE/995-1025	A7SNM7_NEMVE/995-1025
A9YRX2_9METZ/2002-2032	A9YRX2_9METZ/2002-2032
Q5CJ94_CRYHO/38-70	Q5CJ94_CRYHO/38-70
Q5CJ94_CRYHO/38-70	Q86PP8_CRYPV/358-390
Q5CJ94_CRYHO/38-70	Q5CXK0_CRYPV/358-390
Q5CJ94_CRYHO/38-70	Q7YY59_CRYPV/338-370
Q5CJ94_CRYHO/38-70	Q7PRP5_ANOGA/1003-1033
Q2L697_CIOIN/145-175	Q2L697_CIOIN/145-175
A8Q737_BRUMA/33-64	A8Q737_BRUMA/33-64
A2RRT1_DANRE/31-63	A2RRT1_DANRE/31-63
A8DCL8_HYDAT/112-143	A8DCL8_HYDAT/112-143
B5DEX1_XENTR/29-67	B5DEX1_XENTR/29-67
B5DEX1_XENTR/29-67	Q66S04_OIKDI/197-226
B5XBJ6_SALSA/73-107	B5XBJ6_SALSA/73-107
Q543J8_MOUSE/69-103	Q543J8_MOUSE/69-103
Q543J8_MOUSE/69-103	Q3TP84_MOUSE/69-103
Q543J8_MOUSE/69-103	BTC_MOUSE/69-103
D2HBB1_AILME/48-82	D2HBB1_AILME/48-82
A9JRW9_DANRE/128-164	A9JRW9_DANRE/128-164
A9JRW9_DANRE/128-164	HBEGF_MOUSE/108-142
A9JRW9_DANRE/128-164	C1BHT9_ONCMY/37-73
A9JRW9_DANRE/128-164	C1BHX9_ONCMY/117-152
A9JRW9_DANRE/128-164	Q9W7C5_CHICK/112-146
A9JRW9_DANRE/128-164	Q53H93_HUMAN/108-142
A9JRW9_DANRE/128-164	D2GUP5_AILME/94-128
A9JRW9_DANRE/128-164	HBEGF_PIG/108-142
A9JRW9_DANRE/128-164	HBEGF_HUMAN/108-142
A9JRW9_DANRE/128-164	HBEGF_CERAE/108-142
A9JRW9_DANRE/128-164	Q9BG62_RABIT/62-96
A9JRW9_DANRE/128-164	Q5FW64_MOUSE/108-142
A9JRW9_DANRE/128-164	B0JZV6_XENTR/119-153
Q9Q9F3_9POXV/32-66	Q9Q9F3_9POXV/32-66
Q9Q9F3_9POXV/32-66	Q7T427_9POXV/44-78
Q9Q9F3_9POXV/32-66	Q7TDW3_9POXV/44-78
Q6PSS9_CHICK/60-94	Q6PSS9_CHICK/60-94
EREG_MOUSE/61-95	EREG_MOUSE/61-95
EREG_MOUSE/61-95	Q2VC84_RAT/15-49
EREG_MOUSE/61-95	Q9Z0L5_RAT/61-95
B4IZG8_DROGR/567-600	B4IZG8_DROGR/567-600
B4LH52_DROVI/579-611	B4LH52_DROVI/579-611
B3M3L4_DROAN/551-583	B3M3L4_DROAN/551-583
Q68EW5_XENLA/70-108	Q68EW5_XENLA/70-108
Q68EW5_XENLA/70-108	Q6P1V9_XENTR/70-108
Q68EW5_XENLA/70-108	Q0VA62_XENTR/70-108
Q68EW5_XENLA/70-108	Q5FV82_XENLA/70-108
B3RNN9_TRIAD/452-482	B3RNN9_TRIAD/452-482
D1LXE3_SACKO/332-366	D1LXE3_SACKO/332-366
A8QH07_BRUMA/77-108	A8QH07_BRUMA/77-108
A7RKD8_NEMVE/82-113	A7RKD8_NEMVE/82-113
B7P9Y8_IXOSC/2203-2234	B7P9Y8_IXOSC/2203-2234
D2A2L8_TRICA/2228-2260	D2A2L8_TRICA/2228-2260
D2A2L8_TRICA/2228-2260	B4MDC5_DROVI/4061-4093
D2A2L8_TRICA/2228-2260	B4I368_DROSE/908-940
O61240_HALRO/758-790	O61240_HALRO/758-790
O61240_HALRO/758-790	A7SNY9_NEMVE/17-47
A7SR76_NEMVE/259-291	A7SR76_NEMVE/259-291
A7SR76_NEMVE/259-291	Q1XBT6_MYTED/158-189
A7SR76_NEMVE/259-291	Q1XBT7_MYTED/158-189
B6A9B4_9CRYT/500-531	B6A9B4_9CRYT/500-531
NOTC3_HUMAN/775-806	NOTC3_HUMAN/775-806
NOTC3_HUMAN/775-806	Q59FL3_HUMAN/778-808
Q6P3V5_HUMAN/396-428	Q6P3V5_HUMAN/396-428
Q6P3V5_HUMAN/396-428	A8K420_HUMAN/395-427
NOTC2_HUMAN/379-411	NOTC2_HUMAN/379-411
NOTC2_HUMAN/379-411	D2WEZ3_HUMAN/340-372
NOTC2_HUMAN/379-411	D2HZW1_AILME/355-387
NOTC2_HUMAN/379-411	A1YFR9_SAGLB/9-41
NOTC2_HUMAN/379-411	NOTC2_MOUSE/377-409
NOTC2_HUMAN/379-411	Q6IQ50_HUMAN/379-411
NOTC2_HUMAN/379-411	D3ZQ44_RAT/380-412
Q68QF3_LITFO/380-412	Q68QF3_LITFO/380-412
Q68QF3_LITFO/380-412	A0MK40_9CRUS/373-402
Q68QF3_LITFO/380-412	Q8I6X6_BOOMI/385-417
Q68QF3_LITFO/380-412	B7PT11_IXOSC/348-380
Q68QF3_LITFO/380-412	Q8I499_CUPSA/313-345
Q68QF3_LITFO/380-412	Q869J7_9MYRI/386-418
Q68QF3_LITFO/380-412	B3N1W3_DROAN/411-443
Q68QF3_LITFO/380-412	B3NTZ8_DROER/390-422
Q68QF3_LITFO/380-412	B4Q0L7_DROYA/387-419
Q68QF3_LITFO/380-412	B4MCT2_DROVI/385-417
Q68QF3_LITFO/380-412	B4IA25_DROSE/390-422
Q68QF3_LITFO/380-412	NOTCH_DROME/413-445
Q68QF3_LITFO/380-412	B4JJG8_DROGR/412-444
Q68QF3_LITFO/380-412	B4L8A9_DROMO/481-513
Q68QF3_LITFO/380-412	B5DM97_DROPS/404-436
Q68QF3_LITFO/380-412	C5NS64_BOMMO/400-432
Q68QF3_LITFO/380-412	Q16TK9_AEDAE/408-440
Q68QF3_LITFO/380-412	Q7PSV8_ANOGA/129-161
Q68QF3_LITFO/380-412	B4NQ59_DROWI/387-419
Q68QF3_LITFO/380-412	B6EBG3_PERAM/387-419
Q68QF3_LITFO/380-412	Q25253_LUCCU/394-426
Q68QF3_LITFO/380-412	Q7PR44_ANOGA/94-124
Q68QF3_LITFO/380-412	Q16IL6_AEDAE/96-126
Q68QF3_LITFO/380-412	B4GYL6_DROPE/386-418
Q68QF3_LITFO/380-412	Q59FL3_HUMAN/358-389
Q68QF3_LITFO/380-412	NOTC3_HUMAN/355-386
Q68QF3_LITFO/380-412	B0V2W1_MOUSE/356-387
Q68QF3_LITFO/380-412	NOTC3_MOUSE/356-387
Q68QF3_LITFO/380-412	NOTC3_RAT/357-388
Q2WBY6_PLADU/318-350	Q2WBY6_PLADU/318-350
Q2WBY6_PLADU/318-350	C3ZA78_BRAFL/86-116
Q2WBY6_PLADU/318-350	C3ZA73_BRAFL/1212-1242
Q59FL3_HUMAN/126-157	Q59FL3_HUMAN/126-157
Q59FL3_HUMAN/126-157	NOTC3_HUMAN/123-154
Q59FL3_HUMAN/126-157	Q4RHF2_TETNG/57-87
A4UYK2_COTJA/47-77	A4UYK2_COTJA/47-77
A7SZ25_NEMVE/297-327	A7SZ25_NEMVE/297-327
C3YKH1_BRAFL/41-71	C3YKH1_BRAFL/41-71
B5X2N6_SALSA/189-221	B5X2N6_SALSA/189-221
C4QSG7_SCHMA/5-55	C4QSG7_SCHMA/5-55
SNED1_RAT/661-691	SNED1_RAT/661-691
SNED1_RAT/661-691	D3ZNR4_RAT/660-690
SNED1_RAT/661-691	Q8AXP0_CYNPY/569-598
B7QCW8_IXOSC/55-85	B7QCW8_IXOSC/55-85
B3MPJ3_DROAN/1610-1640	B3MPJ3_DROAN/1610-1640
B3MPJ3_DROAN/1610-1640	B4JQZ0_DROGR/1239-1269
B3MPJ3_DROAN/1610-1640	B4MVW4_DROWI/1499-1529
B3MPJ3_DROAN/1610-1640	B4KK09_DROMO/1352-1382
B3MPJ3_DROAN/1610-1640	B4LQN7_DROVI/1232-1262
B3MPJ3_DROAN/1610-1640	Q29MK5_DROPS/532-562
B3MPJ3_DROAN/1610-1640	B4G932_DROPE/511-541
B3MPJ3_DROAN/1610-1640	EYS_DROME/1549-1579
B3MPJ3_DROAN/1610-1640	B4Q830_DROSI/1356-1386
B3MPJ3_DROAN/1610-1640	B4NWN2_DROYA/1529-1559
B3MPJ3_DROAN/1610-1640	B4I2J0_DROSE/415-445
B3MPJ3_DROAN/1610-1640	B3N9K1_DROER/1536-1566
B3MPJ3_DROAN/1610-1640	Q7Q3I9_ANOGA/420-450
B4N738_DROWI/438-469	B4N738_DROWI/438-469
B4N738_DROWI/438-469	B3M4D0_DROAN/428-458
B4N738_DROWI/438-469	B4KUU5_DROMO/425-455
B4N738_DROWI/438-469	B4LCT1_DROVI/431-461
B4N738_DROWI/438-469	B5DRQ5_DROPS/428-457
O01768_CAEEL/4659-4694	O01768_CAEEL/4659-4694
A8XEF6_CAEBR/4742-4777	A8XEF6_CAEBR/4742-4777
D3ZQ44_RAT/1068-1098	D3ZQ44_RAT/1068-1098
D3ZQ44_RAT/1068-1098	NOTC2_RAT/1067-1097
D3ZQ44_RAT/1068-1098	NOTC2_MOUSE/1065-1095
D3ZQ44_RAT/1068-1098	A1YFS3_SAGLB/6-36
D3ZQ44_RAT/1068-1098	NOTC2_HUMAN/1067-1097
D3ZQ44_RAT/1068-1098	Q6IQ50_HUMAN/1067-1097
D3ZQ44_RAT/1068-1098	A2T6C9_PAPHA/6-36
Q5T3U0_HUMAN/60-87	Q5T3U0_HUMAN/60-87
Q95LN0_MACFA/94-124	Q95LN0_MACFA/94-124
Q95LN0_MACFA/94-124	Q59H36_HUMAN/139-169
Q059K0_MOUSE/611-645	Q059K0_MOUSE/611-645
Q059K0_MOUSE/611-645	MEP1B_MOUSE/611-645
A8Y0W4_CAEBR/287-321	A8Y0W4_CAEBR/287-321
A8Y0W4_CAEBR/287-321	APX1_CAEEL/288-320
Q7QCP4_ANOGA/1862-1892	Q7QCP4_ANOGA/1862-1892
Q7QCP4_ANOGA/1862-1892	Q16ZU5_AEDAE/1861-1891
Q7QCP4_ANOGA/1862-1892	B0WVE3_CULQU/1878-1908
Q7QCP4_ANOGA/1862-1892	B4K3A4_DROGR/483-513
Q7QCP4_ANOGA/1862-1892	B4JC40_DROGR/2026-2056
Q7QCP4_ANOGA/1862-1892	B4GJY5_DROPE/1860-1890
Q7QCP4_ANOGA/1862-1892	B7Z036_DROME/2025-2055
Q7QCP4_ANOGA/1862-1892	B4N170_DROWI/2025-2055
Q7QCP4_ANOGA/1862-1892	Q29P22_DROPS/1980-2010
Q7QCP4_ANOGA/1862-1892	B3N679_DROER/2025-2055
Q7QCP4_ANOGA/1862-1892	Q9VM55_DROME/2025-2055
Q7QCP4_ANOGA/1862-1892	B3MKW8_DROAN/2025-2055
Q7QCP4_ANOGA/1862-1892	B4NZX6_DROYA/2022-2052
Q7QCP4_ANOGA/1862-1892	Q9NGV4_DROME/19-49
Q7QCP4_ANOGA/1862-1892	B4KGI3_DROMO/2022-2052
NOTCH_XENLA/1351-1381	NOTCH_XENLA/1351-1381
Q6TPK5_CHICK/106-140	Q6TPK5_CHICK/106-140
Q4T7S0_TETNG/1101-1131	Q4T7S0_TETNG/1101-1131
A7RFK1_NEMVE/1115-1145	A7RFK1_NEMVE/1115-1145
Q9GU69_LYMST/26-59	Q9GU69_LYMST/26-59
C3YWM8_BRAFL/1783-1815	C3YWM8_BRAFL/1783-1815
C3YWM8_BRAFL/1783-1815	A8PSW3_BRUMA/17-47
O45602_CAEEL/168-199	O45602_CAEEL/168-199
Q4SRY6_TETNG/608-638	Q4SRY6_TETNG/608-638
Q4SRY6_TETNG/608-638	A2BGT8_DANRE/4097-4127
Q4SRY6_TETNG/608-638	Q8AXB7_DANRE/4096-4126
DLLB_DANRE/467-497	DLLB_DANRE/467-497
DLLB_DANRE/467-497	Q1LYD2_DANRE/467-497
B4MB86_DROVI/303-335	B4MB86_DROVI/303-335
B4MB86_DROVI/303-335	B3P7H8_DROER/313-345
B4MB86_DROVI/303-335	Q3KN41_DROME/313-345
B4MB86_DROVI/303-335	B4HE98_DROSE/313-345
B4MB86_DROVI/303-335	B4JSB3_DROGR/320-352
B4MB86_DROVI/303-335	Q298U9_DROPS/308-340
B4MB86_DROVI/303-335	Q9VCZ9_DROME/313-345
B4MB86_DROVI/303-335	B3MTJ6_DROAN/328-360
B4MB86_DROVI/303-335	A5HBQ4_DROME/313-345
B4MB86_DROVI/303-335	B4PMA4_DROYA/313-345
B4MB86_DROVI/303-335	B4KC19_DROMO/300-332
B4MB86_DROVI/303-335	B4NAE7_DROWI/331-363
B4MB86_DROVI/303-335	B0X241_CULQU/13-45
B4MB86_DROVI/303-335	B9VMQ3_APIME/233-265
B4MB86_DROVI/303-335	B9VMQ2_APIME/233-265
C3YMA0_BRAFL/165-202	C3YMA0_BRAFL/165-202
C3YMA0_BRAFL/165-202	C3XPW9_BRAFL/1066-1095
C3YMA0_BRAFL/165-202	C3XPW7_BRAFL/1246-1275
C3YMA0_BRAFL/165-202	B3RZV3_TRIAD/772-802
C3YMA0_BRAFL/165-202	PROZ_HUMAN/91-121
C3YMA0_BRAFL/165-202	B0YJC6_HUMAN/112-142
C3YMA0_BRAFL/165-202	Q2TA09_BOVIN/94-124
C3YMA0_BRAFL/165-202	C3YM96_BRAFL/72-100
C3YMA0_BRAFL/165-202	C3YMA0_BRAFL/134-164
C3YMA0_BRAFL/165-202	C3YMD2_BRAFL/90-120
C3YMA0_BRAFL/165-202	C3YMD2_BRAFL/1-31
C3YMA0_BRAFL/165-202	C3ZKA2_BRAFL/771-801
C3YMA0_BRAFL/165-202	C3ZKA1_BRAFL/1518-1548
C3YMA0_BRAFL/165-202	C3ZKA1_BRAFL/1404-1434
C3YMA0_BRAFL/165-202	C3ZKA1_BRAFL/1252-1282
C3YMA0_BRAFL/165-202	C3ZKA1_BRAFL/1442-1472
C3YMA0_BRAFL/165-202	C3ZKA1_BRAFL/1480-1510
C3YMA0_BRAFL/165-202	C3ZKA2_BRAFL/32-62
C3YMA0_BRAFL/165-202	C3YMA0_BRAFL/51-81
C3YMA0_BRAFL/165-202	C3YM95_BRAFL/44-74
C3YMA0_BRAFL/165-202	C3ZMG6_BRAFL/499-529
C3YMA0_BRAFL/165-202	Q4RHF2_TETNG/861-891
C3YMA0_BRAFL/165-202	C3Z3P4_BRAFL/136-166
C3YMA0_BRAFL/165-202	C3ZQT1_BRAFL/123-153
C3YMA0_BRAFL/165-202	C3YBL0_BRAFL/1252-1282
C3YMA0_BRAFL/165-202	B6EBG2_PERAM/530-560
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/906-936
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/1058-1088
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/678-708
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/450-480
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/298-328
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/488-518
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/868-898
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/640-670
C3YMA0_BRAFL/165-202	C3YMX0_BRAFL/716-746
C3YMA0_BRAFL/165-202	A7T2U3_NEMVE/81-111
C3YMA0_BRAFL/165-202	A7T2U3_NEMVE/233-263
C3YMA0_BRAFL/165-202	A7T2U3_NEMVE/309-339
C3YMA0_BRAFL/165-202	A7T2U3_NEMVE/347-377
C3YMA0_BRAFL/165-202	A7T2U3_NEMVE/271-301
C3YMA0_BRAFL/165-202	A7RQW9_NEMVE/8-38
C3YMA0_BRAFL/165-202	B3RZV4_TRIAD/83-113
C3YMA0_BRAFL/165-202	A7S431_NEMVE/5-35
C3YMA0_BRAFL/165-202	C3YWV0_BRAFL/190-220
C3YMA0_BRAFL/165-202	A7T2U3_NEMVE/5-35
C3YMA0_BRAFL/165-202	B3VL40_MELGA/179-209
C3YMA0_BRAFL/165-202	B7SFV6_CHICK/179-209
C3YMA0_BRAFL/165-202	PROZ_BOVIN/51-81
C3YMA0_BRAFL/165-202	Q4SRM9_TETNG/448-478
C3YMA0_BRAFL/165-202	Q4RHF2_TETNG/703-737
C3YMA0_BRAFL/165-202	A2RUV0_XENTR/794-823
C3YMA0_BRAFL/165-202	SVEP1_RAT/1268-1298
C3YMA0_BRAFL/165-202	B3RNJ4_TRIAD/665-698
C3YMA0_BRAFL/165-202	C3Y723_BRAFL/382-413
C3YMA0_BRAFL/165-202	C3ZBJ2_BRAFL/167-198
C3YMA0_BRAFL/165-202	C3YLW1_BRAFL/50-82
C3ZWV8_BRAFL/1466-1496	C3ZWV8_BRAFL/1466-1496
Q4SU28_TETNG/912-942	Q4SU28_TETNG/912-942
Q8AXP0_CYNPY/948-978	Q8AXP0_CYNPY/948-978
Q8AXP0_CYNPY/948-978	Q7TQ50_MOUSE/949-979
Q8AXP0_CYNPY/948-978	Q7TQ52_MOUSE/934-964
Q8AXP0_CYNPY/948-978	Q7TQ51_MOUSE/944-974
Q8AXP0_CYNPY/948-978	Q8K428_MOUSE/949-979
Q8AXP0_CYNPY/948-978	NOTC1_HUMAN/949-979
Q8AXP0_CYNPY/948-978	A2RUV0_XENTR/948-978
Q8AXP0_CYNPY/948-978	B5U9W5_ONCMY/950-980
Q8AXP0_CYNPY/948-978	A5WUN6_DANRE/900-930
Q8AXP0_CYNPY/948-978	NOTC1_MOUSE/949-979
Q8AXP0_CYNPY/948-978	C3YWV0_BRAFL/152-182
Q8AXP0_CYNPY/948-978	Q4SRM9_TETNG/852-882
Q8AXP0_CYNPY/948-978	C5NS64_BOMMO/975-1005
Q8AXP0_CYNPY/948-978	A7SQA8_NEMVE/159-188
Q8AXP0_CYNPY/948-978	Q4SRM9_TETNG/928-958
C3Y9U6_BRAFL/242-272	C3Y9U6_BRAFL/242-272
C3Y9U6_BRAFL/242-272	B7PW69_IXOSC/512-542
C3Y9U6_BRAFL/242-272	B3RZW5_TRIAD/1093-1123
B7Q439_IXOSC/137-168	B7Q439_IXOSC/137-168
FBP3_STRPU/23-53	FBP3_STRPU/23-53
C3Y2J2_BRAFL/2015-2046	C3Y2J2_BRAFL/2015-2046
B4NQ59_DROWI/1161-1191	B4NQ59_DROWI/1161-1191
B4NQ59_DROWI/1161-1191	C3YHF0_BRAFL/106-136
C5NS64_BOMMO/1172-1204	C5NS64_BOMMO/1172-1204
C5NS64_BOMMO/1172-1204	Q1A5L1_DANRE/265-295
C5NS64_BOMMO/1172-1204	B7Z5T2_HUMAN/152-182
C5NS64_BOMMO/1172-1204	A8K118_HUMAN/152-182
C5NS64_BOMMO/1172-1204	B7Z826_HUMAN/83-113
C5NS64_BOMMO/1172-1204	Q95LN0_MACFA/132-162
C5NS64_BOMMO/1172-1204	CRUM1_HUMAN/152-182
C5NS64_BOMMO/1172-1204	Q59H36_HUMAN/177-207
C3ZYS7_BRAFL/217-246	C3ZYS7_BRAFL/217-246
C3ZYS7_BRAFL/217-246	C3ZKG3_BRAFL/223-252
